DATE,ABB,ACC,ADANIENT,ADANIPORTS,AMBUJACEM,APOLLOHOSP,ASIANPAINT,AUROPHARMA,AXISBANK,BAJAJAUTO,BAJAJFINSV,BAJFINANCE,BANKBARODA,BEL,BHARTIARTL,BHEL,BOSCHLTD,BPCL,BRITANNIA,CAIRN,CIPLA,COALINDIA,DIVISLAB,DLF,DRREDDY,EICHERMOT,ETERNAL,GAIL,GLAXO,GRASIM,HCLTECH,HDFC,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO,HINDPETRO,HINDUNILVR,IBULHSGFIN,ICICIBANK,IDEA,IDFC,INDUSINDBK,INFRATEL,INFY,IOC,ITC,JINDALSTEL,JIOFIN,JPASSOCIAT,JSWSTEEL,KOTAKBANK,LT,LTIM,LUPIN,M&M,MARUTI,MCDOWELL-N,NATIONALUM,NESTLEIND,NMDC,NTPC,ONGC,PNB,POWERGRID,RANBAXY,RCOM,RELCAPITAL,RELIANCE,RELINFRA,RPL,RPOWER,SAIL,SATYAMCOMP,SBILIFE,SBIN,SESAGOA,SHREECEM,SHRIRAMFIN,SIEMENS,STER,SUNPHARMA,SUZLON,TATACOMM,TATACONSUM,TATAMOTORS,TATAPOWER,TATASTEEL,TCS,TECHM,TITAN,TRENT,ULTRACEMCO,UNITECH,UPL,VEDL,VSNL,WIPRO,YESBANK,ZEEL
2011-02-28,0,0.59006,0,0,0.61006,0,0,0,1.9702,1.08011,0,0,0,0,2.51025,1.9802,0,0.45005,0,0.92009,0.9501,0,0,0.48005,1.22012,0,0,1.20012,0,0,0.67007,5.13051,4.58046,0,0.88009,1.62016,0,1.85019,0,7.0207,0,0.9701,0,0,9.07091,0,5.62056,1.60016,0,0.56006,0,0.90009,5.12051,0,0,1.83018,1.0001,0,0,0,0,1.36014,2.29023,0.89009,0.88009,0.42004,0.36004,0.34003,10.25099,0.54005,0,0.38004,0.56006,0,0,4.26043,0.62006,0,0,0.80008,1.46015,1.0001,0.21002,0,0,2.38024,1.17012,2.51025,3.54035,0,0,0,0,0,0,0,0,1.39014,0,0
2011-03-28,0,0.59994,0,0,0.68993,0,0,0,2.0498,1.12989,0,0,0,0,2.45975,1.85981,0,0.44996,0,0.86991,0.92991,0,0,0.54995,1.16988,0,0,1.18988,0,0.88991,0.65993,5.18948,4.75952,0,0.85991,1.52985,0,1.69983,0,7.31927,0,0.93991,0,0,8.89911,0,5.49945,1.53985,0,0.60994,0,0.91991,5.0295,0,0,1.88981,0.94991,0,0,0,0,1.40986,2.23978,0.91991,0.81992,0.38996,0.40996,0.36996,10.11896,0.54995,0,0.40996,0.56994,0,0,4.05959,0.62994,0,0,0.75992,1.40986,0.94991,0,0,0,2.48975,1.22988,2.32977,3.41966,0,0,0,0,0,0,0,0,1.37986,0,0
2011-04-30,0,0.63006,0,0,0.75008,0,0,0,1.91019,1.15012,0,0,0,0,2.65027,1.83018,0,0.47005,0,0.88009,0.91009,0,0,0.47005,1.21012,0,0,1.23012,0,0.90009,0.73007,5.31053,4.73047,0,0.94009,1.61016,0,1.71017,0,7.42074,0,0.89009,0,0,8.10081,0,5.91059,1.47015,0,0.62006,0,0.88009,4.93049,0,0,2.07021,1.0101,0,0,0,0,1.35014,2.40024,0.91009,0.86009,0.40004,0.38004,0.37004,9.59096,0.53005,0,0.41004,0.54005,0,0,4.18042,0.69007,0,0,0.76008,1.49015,1.0101,0,0,0,2.50025,1.22012,2.34023,3.42034,0,0,0,0,0,0,0,0,1.32013,0,0
2011-05-31,0,0.58988,0,0,0.68986,0,0,0,1.9896,1.07978,0,0,0,0,2.69946,1.83963,0,0.4899,0,0.74985,0.9898,0,0,0.5199,1.21976,0,0,1.19976,0,0.87982,0.74985,5.33893,5.13897,0,1.05979,1.5197,0,1.86963,0,7.5085,0,1.0198,0,0,8.05839,0,6.17876,1.5097,0,0.58988,0,0.93981,5.26895,0,0,1.85963,0.9798,0,0,0,0,1.28974,2.27954,0.86983,0.85983,0.5099,0.35993,0.33995,9.62807,0.4799,0,0.38992,0.4899,0,0,3.55929,0.67986,0,0,0.44991,1.45971,1.07978,0,0,0,2.30954,1.19976,2.34953,3.52929,0,0,0,0,0,0,0,0,1.35973,0,0
2011-06-30,0,0.52984,0,0,0.64981,0,0,0,1.96941,1.11966,0,0,0,0,2.80916,1.90943,0,0.49985,0,0.6798,0.9897,0,0,0.44987,1.13966,0,0,1.16965,0,0.78976,0.70979,5.42837,5.30841,0,1.05968,1.36959,0,2.07938,0,7.44777,0,0.92972,0,0,8.28751,0,6.38808,1.49955,0,0.53984,0,0.9997,5.76827,0,0,1.90943,0.90973,0,0,0,0,1.40958,2.18934,0.84975,0.91972,0.48985,0.37989,0.38988,8.94726,0.43987,0,0.37989,0.47986,0,0,3.6589,0.64981,0,0,0.44987,1.40958,1.10967,0,0,0,2.05938,1.24963,2.39928,3.54894,0,0,0,0,0,0,0,0,1.24963,0,0
2011-07-31,0,0.59006,0,0,0.65007,0,0,0,2.10021,1.20012,0,0,0,0,3.20032,1.77018,0,0.52005,0,0.70007,0.9501,0,0,0.51005,1.22012,0,0,1.26013,0,0.85009,0.72007,5.45055,5.30053,0,1.0401,1.32013,0,2.0202,0,7.27073,0,0.92009,0,0,8.14081,0,6.75068,1.39014,0,0.46005,0,0.9601,5.62056,0,0,2.0202,0.9701,0,0,0,0,1.37014,2.21022,0.91009,0.91009,0.50005,0.41004,0.39004,8.5008,0.46005,0,0.37004,0.45005,0,0,3.68037,0.65007,0,0,0.48005,1.38014,1.18012,0,0,0,2.0202,1.26013,2.28023,3.51035,0,0,0,0,0,0,0,0,1.20012,0,0
2011-08-31,0,0.61988,0,0,0.66987,0,0,0,1.84963,1.40972,0,0,0,0,3.24935,1.85963,0,0.57988,0,0.67986,0.94981,0,0,0.4799,1.25975,0,0,1.22975,0,0.91982,0.66987,5.84883,5.62887,0,1.30974,1.28974,0,2.18956,0,6.70866,0,0.89982,0,0,7.52849,0,7.10858,1.34973,0,0.45991,0,1.08978,5.74885,0,0,2.26955,0.95981,0,0,0,0,1.43971,2.36953,0.81984,0.94981,0.4799,0.34993,0.28995,8.79824,0.39992,0,0.30994,0.41992,0,0,3.38932,0.60988,0,0,0.4999,1.20976,1.22975,0,0,0,1.73965,1.12977,2.07958,3.52929,0,0,0,0,0,0,0,0,1.13977,0,0
2011-10-01,0,0.68007,0,0,0.74007,0,0,0,1.76018,1.38014,0,0,0,0,3.0403,1.73017,0,0.55006,0,0.66007,0.9501,1.31013,0,0.53005,1.25013,0,0,1.23012,0,0.9901,0.67007,5.67057,5.59056,0,1.24012,1.13011,0,2.33023,0,6.73067,0,0.87009,0,0,8.14081,0,7.05071,1.32013,0,0.54005,0,1.14011,4.86049,0,0,2.47025,0.9601,0,0,0,0,1.42014,2.39024,0.84008,0.93009,0.52005,0.32003,0,9.0909,0.35004,0,0.28003,0.42004,0,0,3.28033,0.52005,0,0,0.47005,1.07011,1.16012,0,0,0,1.83018,1.08011,1.84018,3.51035,0,0,0,0,0,0,0,0,1.16012,0,0
2011-10-31,0,0.69007,0,0,0.72007,0,0,0,1.86019,1.43014,0,0,0,0,2.92029,1.55016,0,0.50005,0,0.67007,0.93009,1.30013,0,0.54005,1.30013,0,0,1.17012,0,0.9701,0.67007,5.65057,5.43054,0,1.29013,1.08011,0,2.38024,0,6.63066,0,0.9701,0,0,8.57086,0,7.05071,1.35014,0,0.54005,0,1.17012,4.69047,0,0,2.47025,0.92009,0,0,0,0,1.42014,2.31023,0.80008,0.92009,0.47005,0.33003,0,9.15088,0.39004,0,0.32003,0.41004,0,0,3.0403,0.50005,0,0,0.45005,1.11011,1.17012,0,0,0,2.15022,1.0001,1.9902,3.50035,0,0,0,0,0,0,0,0,1.15012,0,0
2011-11-30,0,0.73,0,0,0.76,0,0,0,1.67,1.53,0,0,0,0,3.16,1.52,0,0.47,0,0.75,1.13,1.41,0,0.51,1.36,0,0,1.2,0,1.01,0.64,5.8,5.41,0,1.3,1.08,0,2.78,0,5.59,0,0.88,0,0,8.56,0,7.33,1.33,0,0.48,0,1.18,4.65,0,0,2.27,0.88,0,0,0,0,1.41,2.45,0.8,0.96,0.45,0.34,0,8.94,0.37,0,0.32,0.32,0,0,3.1,0.49,0,0,0.4,0.95,1.35,0,0,0,2.06,1.01,1.74,3.86,0,0,0,0,0,0,0,0,1.31,0,0
2011-12-31,0,0.76015,0,0,0.83017,0,0,0,1.4903,1.5203,0,0,0,0,2.94059,1.34027,0,0.44009,0,0.81016,1.16023,1.35027,0,0.47009,1.42028,0,0,1.23025,0,1.12022,0.68014,6.16123,5.46109,0,1.29026,1.06021,0,2.9806,0,5.61112,0,0.77015,0,0,9.5019,0,7.70154,1.25025,0,0.42008,0,1.13023,3.80076,0,0,2.23045,0.86017,0,0,0,0,1.46029,2.46049,0.74015,1.0102,0.44009,0.33007,0,8.32166,0.33007,0,0.28006,0.34007,0,0,2.97059,0.45009,0,0,0.39008,0.90018,1.33027,0,0,0,2.22044,1.0002,1.59032,4.19084,0,0,0,0,0,0,0,0,1.45029,0,0
2012-01-31,0,0.7,0,0,0.77,0,0,0,1.76,1.36,0,0,0,0,2.78,1.25,0,0.47,0,0.78,1.12,1.31,0,0.5,1.35,0,0,1.06,0,1.05,0.68,5.87,5.6,0,1.12,1.19,0,2.46,0,6.58,0,1,0,0,8.38,0,6.94,1.33,0,0.5,0,1.17,4.46,0,0,1.96,0.99,0,0,0,0,1.39,2.36,0.79,0.93,0.44,0.42,0,8.73,0.46,0,0.35,0.38,0,0,3.36,0.54,0,0,0.39,1.03,1.3,0,0,0,2.7,1.06,1.9,3.64,0,0,0,0,0,0,0,0,1.34,0,0
2012-02-29,0,0.74022,0,0,0.74022,0,0,0,1.86056,1.48044,0,0,0,0,2.56077,1.48044,0,0.52016,0,0.82025,0.98029,1.29039,0,0.50015,1.27038,0,0,1.03031,0,1.07032,0.73022,5.39162,5.6817,0,1.13034,1.17035,0,2.38071,0,6.38191,0,1.02031,0,0,8.50255,0,6.83205,1.38041,0,0.53016,0,1.24037,4.30129,0,0,1.9906,1.0103,0,0,0,0,1.41042,2.42073,0.78023,0.98029,0.40012,0.38011,0,8.46254,0.49015,0,0.40012,0.37013,0,0,3.54106,0.51015,0,0,0.41012,1.07032,1.26038,0,0,0,2.89087,1.14034,1.92058,3.79114,0,0,0,0,0,0,0,0,1.35041,0,0
2012-04-01,0,0.78023,0,0,0.80024,0,0.9903,0,1.80054,1.37041,0,0,2.46074,0,1.23037,0.55017,0,0.75023,0,0.94028,1.3204,0.45014,0,1.35041,1.03031,0,0,1.0003,0,0.73022,6.05182,5.71171,1.19036,0,1.0103,2.56077,0,6.25188,0,1.0003,0,8.4225,0,0,7.44223,0,1.28038,0.57017,0,1.23037,0,4.28128,1.96059,0,0,1.08032,1.26038,0,0,0,0,2.89087,0.75023,0.93028,0.44013,0.3401,0,0,7.71231,0.49015,0,0,0.3401,0,0,3.29099,0.47014,0,0,0.40012,0.95029,1.30039,0,0,0,2.93088,0.9903,1.93058,3.61108,0,0,0,0,0,0,0,0,1.37041,0,0
2012-04-30,0,0.69986,0,0,0.68986,0,0.9798,0,1.73965,1.32973,0,0,0.87982,0,2.26955,1.07978,0,0.52989,0,0.76985,0.96981,1.35973,0,0.41992,1.35973,0,0,0.90982,0,0.9898,0.77984,6.07878,5.96881,0,1.30974,0.94981,0,2.61948,0,6.20876,0,0.89982,0,0,7.24855,0,8.08838,1.18976,0,0.5199,0,1.31974,4.02919,0,0,1.9896,1.10978,0,0,0,0,1.26975,2.91942,0.68986,0.95981,0.46991,0,0,7.67846,0.43991,0,0,0.33993,0,0,3.36933,0.44991,0,0,0.39992,0.90982,1.37972,0,0,0,3.37932,1.03979,1.89962,3.85923,0,0,0,0,0,0,0,0,1.25975,0,0
2012-05-31,0,0.69007,0,0,0.74007,0,1.18012,0,1.63016,1.32013,0,0,0.84008,0,2.35024,1.09011,0,0.59006,0,0.80008,1.0201,1.32013,0,0.44004,1.38014,0,0,0.94009,0,0.9501,0.82008,6.29063,5.94059,0,1.14011,0.9801,0,2.86029,0,5.87059,0,1.0001,0,0,7.62076,0,8.06077,1.10011,0,0.46005,0,1.36014,4.10041,0,0,1.9502,0.9501,0,0,0,0,1.22012,2.91029,0.65007,0.9801,0.52005,0,0,7.73077,0.40004,0,0,0.36004,0,0,3.45035,0.47005,0,0,0.37004,0.86009,1.39014,0,0,0,2.66027,0.9801,1.75018,4.13041,0,0,0,0,0,0,0,0,1.38014,0,0
2012-06-30,0,0.71964,0,0,0.7996,0,1.06947,0,1.5992,1.27936,0,0,0.83958,0,2.2089,1.10945,0,0.57971,0,0.68966,0.96952,1.32934,0,0.43978,1.25937,0,0,0.95952,0,1.01949,0.72964,5.85707,6.16692,0,1.23938,0.93953,0,2.82859,0,6.28686,0,1.01949,0,0,7.33633,0,8.48568,1.09945,0,0.49975,0,1.33933,4.55772,0,0,1.96902,0.93953,0,0,0,0,1.23938,3.05847,0.64968,0.97951,0.45977,0,0,7.52624,0.45977,0,0,0.31984,0,0,3.37831,0.44978,0,0,0.37981,0.86957,1.44928,0,0,0,2.5987,1.02949,1.78911,3.94803,0,0,0,0,0,0,0,0,1.24938,0,0
2012-07-31,0,0.76008,0,0,0.84008,0,1.0101,0,1.66017,1.32013,0,0,0.75008,0,2.20022,1.0401,0,0.57006,0,0.75008,1.05011,1.39014,0,0.47005,1.25013,0,0,0.9701,0,1.12011,0.80008,6.30063,6.51065,0,1.17012,0.9501,0,2.94029,0,6.78068,0,1.0101,0,0,6.57066,0,8.54082,0.94009,0,0.51005,0,1.22012,4.51045,0,0,1.9702,0.92009,0,0,0,0,1.23012,3.10031,0.59006,1.0301,0.47005,0,0,7.63076,0.41004,0,0,0.31003,0,0,3.16032,0.45005,0,0,0.35004,0.92009,1.50015,0,0,0,2.44024,0.9701,1.69017,3.88039,0,0,0,0,0,0,0,0,1.07011,0,0
2012-08-31,0,0.74007,0,0,0.85009,0,1.0001,0,1.57016,1.32013,0,0,0.65007,0,1.80018,1.0201,0,0.53005,0,0.90009,1.16012,1.35014,0,0.43004,1.29013,0,0,0.9701,0,1.15012,0.87009,6.72067,6.56066,0,1.0201,0.81008,0,3.22032,0,6.32063,0,1.0001,0,0,6.92069,0,8.81087,0.82008,0,0.44004,0,1.31013,4.39044,0,0,2.12021,0.92009,0,0,0,0,1.31013,2.9703,0.55006,1.0301,0.51005,0,0,7.74077,0.37004,0,0,0.28003,0,0,2.88029,0.41004,0,0,0.35004,0.82008,1.53015,0,0,0,2.52025,0.9801,1.46015,4.16042,0,0,0,0,0,0,0,0,1.14011,0,0
2012-09-30,0,0.76985,0,0,0.90982,0,1.0098,0,1.54969,1.30974,0,0,0.62987,0,1.83963,1.0198,0,0.54989,0,0.83983,1.15977,1.35973,0,0.45991,1.22975,0,0,0.9998,0,1.18976,0.84983,6.63867,6.75865,0,1.0098,0.82983,0,3.27934,0,6.62867,0,1.04979,0,0,6.62867,0,8.96821,0.75985,0,0.44991,0,1.25975,4.65907,0,0,2.07958,0.83983,0,0,0,0,1.27974,3.07938,0.5199,1.04979,0.4999,0,0,7.67846,0.37992,0,0,0.26996,0,0,2.86943,0.41992,0,0,0.32993,0.83983,1.56969,0,0,0,2.13957,0.95981,1.43971,4.09918,0,0,0,0,0,0,0,0,1.05979,0,0
2012-10-01,0,0.76008,0,0,0.90009,0,1.0001,0,1.54015,1.30013,0,0,0.62006,0,1.83018,1.0101,0,0.55006,0,0.84008,1.15012,1.35014,0,0.45005,1.22012,0,0,0.9901,0,1.18012,0.84008,6.59066,6.70067,0,1.0001,0.83008,0,3.25033,0,6.58066,0,1.0401,0,0,6.58066,0,8.91084,0.75008,0,0.45005,0,1.25013,4.62046,0,0.75008,2.07021,0.84008,0,0,0,0,1.27013,3.06031,0.52005,1.05011,0.49005,0,0,7.62076,0.37004,0,0,0,0,0,2.85029,0.41004,0,0,0.33003,0,1.56016,0,0,0,2.12021,0.9501,1.43014,4.07041,0,0,0,1.10011,0,0,0,0,1.05011,0,0
2012-10-31,0,0.71993,0,0,0.86991,0,0.9899,0,1.72983,1.36986,0,0,0.68993,0,1.81982,0.9999,0,0.48995,0,0.82992,1.0399,1.22988,0,0.41996,1.24988,0,0,0.87991,0,1.18988,0.89991,6.60934,6.48935,0,1.0099,0.83992,0,3.15968,0,6.81932,0,1.12989,0,0,6.41936,0,8.63913,0.83992,0,0.55994,0,1.26987,4.93951,0,0.75992,2.27977,1.06989,0,0,0,0,1.18988,2.67973,0.54995,0.90991,0.44996,0,0,7.49925,0.35996,0,0,0,0,0,3.05969,0.37996,0,0,0.32997,0,1.46985,0,0,0,2.53975,0.9699,1.46985,3.76962,0,0,0,1.09989,0,0,0,0,1.0199,0,0
2012-11-30,0,0.69021,0,0,0.85026,0,1.05032,0,1.90057,1.39042,0,0,0.69021,0,2.16065,0.9903,0,0.48014,0,1.04031,1.13034,1.24037,0,0.41012,1.23037,0,0,0.85026,0,1.14034,0.92028,6.96209,6.87206,0,0.93028,0.80024,0,2.96089,0,6.80204,0,1.15035,0,0,6.30189,0,8.72262,0.83025,0,0.58017,0,1.3404,4.82145,0,0.75023,2.3307,1.05032,0,0,0,0,1.11033,2.51075,0.56017,0.89027,0.42013,0,0,7.02211,0.35006,0,0,0,0,0,3.0009,0.38011,0,0,0.3301,0,1.43043,0,0,0,2.59078,0.94028,1.38041,3.59108,0,0,0,1.03031,0,0,0,0,1.09033,0,0
